gen,nevals,avg,std,min,max,dead,time
0,3500,1290602.6324433307,32952604.179656256,96.96278302014589,983333334.7639923,2,28.205074071884155
1,2741,210.96512221517133,304.23849634359334,96.96278302014589,1199.992876328445,0,20.3692147731781
2,2687,226.12727629386546,326.727989337184,96.93807303906449,1165.3729384106687,0,21.190404176712036
3,2658,210.45137650941484,312.3984506819104,96.93767384080628,1165.2560788259007,0,21.157405853271484
4,2736,221.851038328274,327.6617608988098,96.93767384080628,1192.2257037344639,0,21.942716121673584
5,2759,229.4609034496315,336.95319598618926,96.93767384080628,1139.0021932423292,0,22.199166774749756
6,2725,238.5586444503904,347.1101942923659,96.93767384080628,1121.729277665013,0,21.99013638496399
7,2719,226.5413109202607,334.47767107299285,96.93463854112096,1117.3028205533535,0,22.454615116119385
8,2681,227.29780099684805,335.44187541155145,96.93460462951622,1117.2890275347775,0,21.529157876968384
9,2730,219.43908317506921,326.2899840473727,96.9273617461291,1134.8439332486803,0,22.962594747543335
10,2718,216.9296150410775,322.46932629694305,96.9273617461291,1114.4215577988389,0,22.659058094024658
11,2647,227.893016575552,334.78706777520466,96.9273617461291,1154.0823688928826,0,21.945531845092773
12,2747,245.07639694025588,352.6505403276003,96.91553953173353,1128.2297973373054,0,22.996472120285034
13,2730,261.3989824979964,368.361295109415,96.91553953173353,1162.6845002865764,0,22.53603744506836
14,2774,281.18310851461155,385.64092440025837,96.91553953173353,1121.3952895726552,0,23.692254066467285
15,2738,275.4044261814303,381.09380293060036,96.91553953173353,1138.8702329803832,0,22.806397914886475
16,2743,276.6803746847933,382.0441905746011,96.91553555262703,1134.8439332486803,0,21.991180658340454
17,2682,263.72917237106026,370.80467260688965,96.91213150963786,1162.1755944596173,0,22.182576656341553
18,2741,257.03190700915644,364.6697905528246,96.91213150963786,1140.6503644061775,0,22.644025087356567
19,2739,257.2998864734437,364.1983195123026,96.91213150963786,1140.6503644061775,0,23.004708528518677
20,2725,244.3151393458646,352.00060398513875,96.91213150963786,1161.9176533651798,0,22.342139959335327
21,2717,231.48606310345656,338.4095170667104,96.91209439950484,1141.3738006158285,0,22.78930163383484
22,2787,237.55288579583245,343.7880232921895,96.91209439950484,1141.3738006158285,0,22.136526823043823
23,2688,218.74764924023444,323.2125761305809,96.91173152655776,1158.3391449128376,0,21.942699670791626
24,2711,201.39974331308892,302.6952204436372,96.9115672205464,1158.3391449128376,0,21.84645915031433
25,2744,197.79372481205235,296.8400614433862,96.91173152655776,1158.3391449128376,0,22.741857051849365
26,2734,199.94514865827406,300.2008346505839,96.91156674428005,1158.3391449128376,0,22.57230281829834
27,2770,208.00887359495542,310.24766074120635,96.91156674428005,1158.3391449128376,0,22.891642332077026
28,2714,202.8437690133369,303.778778425,96.91156674428005,1158.3391449128376,0,22.364856958389282
29,2734,206.8775593127077,308.23246034112293,96.90901744377283,1158.3391449128376,0,22.70275068283081
30,2739,209.03349773727524,311.48476967163475,96.90901744377283,1158.3391449128376,0,22.38873863220215
31,2761,213.8450575057246,317.0266223191474,96.90901744377283,1155.5219530032236,0,22.426677703857422
32,2717,208.59283937351907,310.7710881234527,96.90901744377283,1150.464621137495,0,22.726754188537598
33,2701,214.91833975552572,318.0014559336104,96.90901744377283,1150.464621137495,0,22.22431182861328
34,2772,213.63584229943092,316.67190975993094,96.90898007534088,1150.464621137495,0,23.07571792602539
35,2701,201.69546195288254,301.4700840669501,96.90845267841502,1150.464621137495,0,21.553091287612915
36,2715,206.04419154301038,306.37649994879285,96.90845267841502,1150.464621137495,0,22.099106311798096
37,2740,212.53261697209453,314.38076256966235,96.90845267841502,1162.1755944596173,0,22.504525899887085
38,2704,209.67485426182878,313.18578615134504,96.90845267841502,1153.97542470534,0,22.21873378753662
39,2694,211.3419892042619,315.01997848993506,96.90845267841502,1151.036019026591,0,21.397782564163208
40,2776,214.8663437002876,319.05599783947576,96.90845267841502,1154.6289618839264,0,22.9204421043396
41,2788,223.44263235178562,329.4361808244262,96.90845267841502,1158.4168733806287,0,22.92157816886902
42,2718,226.66574084057137,333.4080488203918,96.90845267841502,1161.7193466356728,0,22.445613384246826
43,2652,212.69897962223084,317.3020680428052,96.90845267841502,1156.890467798933,0,22.239723682403564
44,2729,219.08097476342203,325.5070476141061,96.90845267841502,1152.4382678750103,0,22.70914077758789
45,2721,225.180056786171,332.6042141783293,96.90845267841502,1159.4314213186599,0,22.6436665058136
46,2663,234.41389795350003,342.7702815435027,96.90708756240846,1150.464621137495,0,21.862683534622192
47,2689,229.63473511416595,337.45054093920083,96.90845267841502,1162.5912357627035,0,21.849487781524658
48,2763,227.02041339356086,334.10153900137425,96.90845267841502,1167.2398509057848,0,22.658849000930786
49,2701,227.64466456530226,335.04614905490536,96.90845267841502,1162.5912357627035,0,22.421326160430908
50,2737,226.2630639828173,333.47566277957014,96.90845267841502,1162.1755944596173,0,23.188979625701904
