gen,nevals,avg,std,min,max,dead,time
0,3500,287944.2326641046,16337182.676736759,97.75598608145575,966666687.4875313,1,25.712501049041748
1,2724,1702.2109214577213,15567.13996672796,97.75598608145575,286616.05651538743,0,18.98174262046814
2,2746,1085.3131179648585,12378.01671068081,97.73947514069891,330264.91866226576,0,19.53144860267639
3,2713,599.3726240778492,6491.749960827499,97.73947514069891,167620.196743543,0,19.428144931793213
4,2710,470.41590837839277,4454.742401102769,97.73947514069891,126498.41231867227,0,20.04129910469055
5,2720,417.1238374833418,4641.885824974039,97.73947514069891,155825.27529040186,0,19.937397003173828
6,2729,279.806374804359,639.7342932135182,97.73947514069891,23552.071829936285,0,19.854268550872803
7,2693,339.5339575885842,2309.281369479732,97.73946588269173,111171.55325343586,0,20.28010320663452
8,2727,368.1649108340202,2878.34478989237,97.73894042248617,130814.83852607591,0,20.62181544303894
9,2692,288.87422694400476,396.51569864102163,97.73775153818191,1825.3524555037943,0,19.925086498260498
10,2745,295.59888996564575,409.2241066277116,97.73775153818191,2032.0593201136865,0,19.88456654548645
11,2699,298.5560144131196,514.6831727447949,97.73775153818191,18958.086812437923,0,19.5841543674469
12,2705,304.2151681722672,460.49751917470405,97.73775153818191,11148.216788974465,0,19.835429906845093
13,2732,294.3652432845244,407.04899017188217,97.73715880830355,1927.517016985195,0,20.820868968963623
14,2689,299.7024652200453,411.13811314861624,97.73715880830355,3386.9250720498408,0,19.67258620262146
15,2709,327.2485012666249,1049.6560487717097,97.73715880830355,50393.210192746265,0,19.70867156982422
16,2792,297.9701880903773,401.3524447975998,97.73715880830355,2009.5770174525605,0,19.556356191635132
17,2735,291.1209462046976,463.9498199240066,97.73715880830355,10374.582107725295,0,19.440391540527344
18,2695,292.2855798565128,397.12242445454945,97.73333262244897,2582.5565238682925,0,19.47879719734192
19,2759,308.1192437681564,441.3273404964743,97.73333262244897,6678.148515845966,0,19.574530601501465
20,2673,286.28053532338873,394.2625428632494,97.73333262244897,1840.2429567412644,0,19.535817623138428
21,2696,280.2777833193592,395.94353987495543,97.73333262244897,2796.4777238317024,0,20.027074575424194
22,2774,276.97977839474044,391.48854541590185,97.73333262244897,2553.6441822514853,0,19.630737781524658
23,2700,276.5384900572634,845.2162185610509,97.73333262244897,44244.98889943101,0,19.822383880615234
24,2685,260.4368467304344,427.9539382637847,97.73333262244897,12577.471171092659,0,19.023901224136353
25,2649,251.8050787233983,379.2022120228382,97.73333262244897,4641.91069515305,0,20.295546770095825
26,2688,244.4338631700773,360.6217585345321,97.73333262244897,2553.622453100219,0,19.741454601287842
27,2702,267.0333462313751,1767.48302814114,97.73333262244897,88049.76341226876,0,19.217164516448975
28,2759,273.9057342143437,2168.28759801304,97.73333262244897,90036.74028212093,0,20.198459148406982
29,2678,253.20948305308735,1646.6624862405338,97.73333262244897,90036.74028212093,0,19.89057946205139
30,2666,406.89330940625683,4249.51914933514,97.73333262244897,98409.88509902784,0,19.437888383865356
31,2680,189.6899487970301,285.716712470923,97.73333262244897,1892.0213085001985,0,19.81266713142395
32,2708,181.94669874304665,278.10990861692784,97.73333262244897,1802.9288059732676,0,19.966395139694214
33,2759,179.49063467796367,271.40755289786875,97.73333262244897,1802.8175379717018,0,20.186933755874634
34,2741,179.685116129499,271.38637097350437,97.73333262244897,1863.3795926756552,0,20.330283164978027
35,2721,174.41013239990696,261.85015665738234,97.73333262244897,1805.974854342859,0,20.23223114013672
36,2751,165.40021012326125,246.03772178676735,97.73333262244897,1867.7820135312768,0,20.006348848342896
37,2674,168.1858546006855,501.694489794513,97.73333262244897,23799.173247682138,0,20.39298152923584
38,2722,156.20965492007716,225.7604646323,97.73333262244897,1125.2545298159694,0,20.083712339401245
39,2702,165.03505107198822,632.7430870657645,97.73333262244897,23799.40820654696,0,20.30410861968994
40,2725,167.89171631363388,656.759669637535,97.73333262244897,23799.40820654696,0,20.77154850959778
41,2705,147.56674472529528,211.55075571085993,97.73333262244897,1209.9952386072646,0,20.159790754318237
42,2729,141.852795400868,199.0520086032575,97.73333262244897,1154.084740154787,0,20.379392385482788
43,2677,142.88880768773646,201.73351454345502,97.73333262244897,1221.1024992432654,0,20.337077379226685
44,2699,249.49319033878837,2781.92581352347,97.73333262244897,120416.12025911344,0,20.84069585800171
45,2680,258.3272371713797,3710.2796285318846,97.73333262244897,126496.93633109755,0,20.926604509353638
46,2697,186.2816347124747,969.3374284118995,97.73333262244897,23799.40820654696,0,20.65854048728943
47,2702,145.19198195884442,206.60889651960863,97.73333262244897,1161.2004396726916,0,20.338512659072876
48,2716,161.3852022274074,317.5418007152582,97.73333262244897,12999.089253849803,0,20.589372873306274
49,2743,167.01678058335744,677.733483294611,97.73333262244897,23799.173247682138,0,20.714850187301636
50,2697,162.38061122982916,718.9813952314895,97.73333262244897,23799.173247682138,0,20.64184284210205
