gen,nevals,avg,std,min,max,dead,time
0,3500,322353.12119952857,16704070.936805539,97.75091054352514,983333336.0853211,1,26.66810941696167
1,2698,1130.0488460692652,12476.70736306006,97.75091054352514,286594.4424970984,0,18.707846879959106
2,2722,1131.6465236338747,11889.4279954255,97.75091054352514,264166.1856444759,0,19.252744913101196
3,2732,691.1177066221519,7299.883104167101,97.74568943102678,195323.82498311216,0,19.746548652648926
4,2711,891.8452897798425,9205.107488632268,97.74568943102678,256322.32321446078,0,20.10525417327881
5,2696,653.2784100257614,7851.1880527133,97.74568943102678,208851.29704082134,0,20.56389856338501
6,2749,389.60699089504084,3713.824126310368,97.74258939010697,126481.7234354943,0,20.057835817337036
7,2709,248.17699303504227,363.87826917016645,97.74258939010697,3882.7516677474287,0,20.448094844818115
8,2660,593.1752114672312,6586.169961553268,97.74258939010697,167630.08316333467,0,20.177700519561768
9,2746,267.71871350844265,393.986963813837,97.73946588269173,4621.29123813853,0,20.85012912750244
10,2755,381.34384390124285,3517.4831354895664,97.73810276080391,131184.4397956265,0,20.634485006332397
11,2668,446.98876144552827,4427.777765983333,97.73810276080391,168645.90138730436,0,19.382557153701782
12,2646,308.11511872409085,1075.3244959533856,97.73810276080391,58333.46933811369,0,19.606700658798218
13,2708,295.7458990355453,932.8186218489807,97.73810276080391,29419.954328068583,0,19.50159788131714
14,2692,378.8825721080214,2415.7308130416427,97.73810276080391,75118.06109055055,0,19.434819221496582
15,2741,368.4305270142804,2679.4496850647197,97.73784648557476,117967.09548604341,0,19.55339789390564
16,2657,312.74069536022006,950.3179366480227,97.73784648557476,29419.954328068583,0,19.808555841445923
17,2692,296.92006872503464,665.9020675006938,97.73784648557476,29416.771917087193,0,19.55496382713318
18,2667,442.061151928767,3756.420304347151,97.73775153818191,126980.40426374554,0,19.185535192489624
19,2785,409.8973009063994,3653.7606572378954,97.73775153818191,126551.6415646439,0,19.134971380233765
20,2695,335.493383383585,1920.2451307072465,97.73775153818191,79243.7114404424,0,19.167301893234253
21,2765,396.1197485916102,3220.737658287494,97.73775153818191,127551.31907601615,0,19.313172101974487
22,2705,276.5377959048424,495.9719202331921,97.73775153818191,8527.152651483993,0,19.230081796646118
23,2677,430.3901505514706,4508.4742238906565,97.73775153818191,126551.6415646439,0,18.978455543518066
24,2719,332.5023365979105,2326.471448649947,97.73775153818191,79258.15646276306,0,19.39187502861023
25,2753,456.9040080157546,5153.95247219555,97.73775153818191,215574.0808746254,0,20.50346350669861
26,2690,532.2822693809661,4942.395362294029,97.73775153818191,125553.20767191255,0,20.347699880599976
27,2656,382.6911085789275,2818.6323642182824,97.73775153818191,126496.72656216266,0,18.97979235649109
28,2711,592.0421871321873,5721.536285645393,97.73775153818191,167795.6717377478,0,19.847975254058838
29,2699,514.514803352253,4234.278410423349,97.73775153818191,123678.54683904722,0,18.63100504875183
30,2704,435.23001243188577,2054.129134077836,97.73775153818191,84926.63047003145,0,18.950953722000122
31,2681,351.77526837748115,490.34071150486585,97.73775153818191,7245.746422288992,0,18.851411819458008
32,2667,354.62801566494977,530.830658071878,97.73775153818191,17798.56362013682,0,18.991896629333496
33,2716,369.8008689292072,517.5379559592022,97.73775153818191,8246.669551486639,0,18.458130598068237
34,2684,347.7869193326377,428.2707298253913,97.73775153818191,3164.630940416859,0,18.85338830947876
35,2711,399.47913255240434,940.4606406480217,97.73775153818191,28997.744469134173,0,18.866220474243164
36,2706,380.70566347039613,456.8817930295467,97.73775153818191,7245.746422288992,0,18.66572332382202
37,2629,367.78749491686176,437.3978925294189,97.73775153818191,2118.1217213986897,0,18.349721908569336
38,2664,390.0651441910208,595.8920944594215,97.73775153818191,13612.555482692982,0,18.84734296798706
39,2708,374.27679882103286,480.12245473857905,97.73775153818191,7245.746422288992,0,18.585058212280273
40,2707,377.9508258026325,443.29986284830073,97.73775153818191,2118.1605984688376,0,19.567853689193726
41,2709,365.9398861731678,452.0967498395697,97.73775153818191,7245.746422288992,0,19.42930269241333
42,2746,366.2966594593436,436.54504122915216,97.73775153818191,1991.7072746170165,0,18.997413635253906
43,2679,368.04190871931814,488.68338517464747,97.73775153818191,7245.746422288992,0,18.848888397216797
44,2653,369.2584436513469,470.55719167492896,97.73775153818191,7245.746422288992,0,18.264955043792725
45,2744,366.952914512165,434.437871368662,97.73775153818191,1806.391441986027,0,18.93608045578003
46,2759,395.34270650148153,774.399937097895,97.73775153818191,29947.528869103393,0,18.56864857673645
47,2699,382.89630609914195,479.1130144154813,97.73775153818191,7245.746422288992,0,18.619726181030273
48,2754,371.0077327557041,453.3260586479538,97.73775153818191,6019.96894676309,0,19.248815774917603
49,2689,385.1436101484908,497.44002291340263,97.73775153818191,7245.746422288992,0,18.723984003067017
50,2711,377.58455714935224,468.5190819205263,97.73775153818191,7245.746422288992,0,19.061094999313354
