gen,nevals,avg,std,min,max,dead,time
0,3500,395337.4769781396,17939561.137536716,87.85648334572713,983333333.9486187,1,20.87157964706421
1,2773,215.6808915900831,325.93480548229644,87.85648334572713,1107.018107337753,0,16.33849596977234
2,2719,202.99859854112353,315.02860171996423,87.85648334572713,1103.2617421170075,0,16.302060842514038
3,2694,204.83846669205244,319.8697022197312,87.85648334572713,1107.018107337753,0,17.420495748519897
4,2663,201.00012673906474,315.781325071256,87.85648334572713,1103.2617421170075,0,16.280471324920654
5,2653,206.26376844795507,322.06117605361266,87.85648334572713,1103.4448902845384,0,16.41159677505493
6,2739,200.00108170705582,314.5623160772814,87.85648334572713,1107.018107337753,0,17.06398320198059
7,2735,211.98042322262768,329.05452911777377,87.8444047053655,1107.018107337753,0,16.991482496261597
8,2692,218.90531692821344,336.44266970824924,87.8444047053655,1107.018107337753,0,16.412466764450073
9,2689,217.7069914830283,335.1772339147565,87.8444047053655,1107.018107337753,0,16.924270153045654
10,2704,218.21124571966234,335.89720822628334,87.8444047053655,1107.018107337753,0,17.10624933242798
11,2741,236.40115342637145,355.3997274168074,87.8444047053655,1107.018107337753,0,17.084480047225952
12,2699,221.54808659372557,339.71771839474485,87.8444047053655,1103.4448902845384,0,16.165627002716064
13,2719,227.14176701835098,346.0360317123546,87.8444047053655,1107.018107337753,0,16.805299758911133
14,2688,230.0322232211248,348.4239344348749,87.8444047053655,1107.018107337753,0,16.201394081115723
15,2648,226.29349842523595,344.7625252976514,87.8444047053655,1103.2617421170075,0,16.902180433273315
16,2703,228.57807182876215,347.0631922892271,87.8444047053655,1107.018107337753,0,16.426779985427856
17,2764,222.55496679822295,340.86363168127417,87.8444047053655,1103.4448902845384,0,16.949342966079712
18,2719,215.34325994716545,332.53922041675366,87.8444047053655,1103.2894146164258,0,16.708039045333862
19,2709,210.2058757936231,326.6913207472863,87.8444047053655,1103.4448902845384,0,16.616168975830078
20,2721,196.01064056152418,309.21188676667646,87.73462690661351,1103.4259038865566,0,15.976560115814209
21,2636,178.4438075629663,284.63357957016564,87.73462959080935,1105.6135475188494,0,15.833571195602417
22,2743,171.60523808620704,274.283649508713,87.73462959080935,1103.4448902845384,0,16.239898443222046
23,2738,163.88071065485903,261.9329443338278,87.73462959080935,1105.6135475188494,0,15.746763944625854
24,2708,158.51394205777163,252.7901004734871,87.73462690661351,1103.4506121069194,0,16.142298698425293
25,2680,170.22273069871662,271.9548192779483,87.73462690661351,1105.6135475188494,0,16.903705596923828
26,2737,173.67790943967458,277.5162491030313,87.7346153875192,1107.018107337753,0,16.741618633270264
27,2714,172.50574323003232,276.14805458549745,87.7346153875192,1107.018107337753,0,16.044203519821167
28,2697,178.3890793867493,285.46408096454735,87.7346153875192,1107.3313329493005,0,15.892942428588867
29,2681,182.13769782009734,290.604028719605,87.7346153875192,1107.018107337753,0,15.823523998260498
30,2743,196.43041992805828,309.42190974635594,87.7346153875192,1107.018107337753,0,16.49014973640442
31,2712,174.64600253712112,278.9383914984382,87.7346153875192,1107.018107337753,0,16.423723220825195
32,2701,186.34782934857014,295.6549103605041,87.7346153875192,1105.6135475188494,0,16.600722789764404
33,2714,182.2485344144303,290.30532314325893,87.7346153875192,1103.4254623949528,0,16.84703302383423
34,2682,186.18235417250256,295.7156893220251,87.7345775142312,1103.2894127358993,0,16.362929821014404
35,2685,185.1884299032007,294.6865227803124,87.73457453548909,1103.4448902845384,0,16.477449893951416
36,2746,179.0965289880547,286.2969543492296,87.73457453548909,1103.2617421170075,0,16.613601446151733
37,2679,181.82118419139638,290.13014499559114,87.73457453548909,1103.4448902845384,0,16.532621383666992
38,2707,176.5214513672877,283.09029639870766,87.73457453548909,1103.4448902845384,0,17.67136311531067
39,2725,180.86785898313693,289.59036712132075,87.73457453548909,1103.4448902845384,0,17.128538370132446
40,2669,173.2378343693391,278.49089948375445,87.72624628891548,1103.4448902845384,0,17.981845140457153
41,2696,167.33631297744753,269.79137035149574,87.72624628891548,1103.4448902845384,0,17.805200338363647
42,2716,168.44392476285964,271.6328200491346,87.72624628891548,1103.4448902845384,0,17.325828075408936
43,2741,178.79417801289628,286.74133104624974,87.72624628891548,1103.2617001434166,0,17.83916449546814
44,2755,178.83342501190452,286.96356586086466,87.72624628891548,1103.4448902845384,0,18.627962112426758
45,2708,178.66957551077772,286.52398357629465,87.72624628891548,1103.4275356729825,0,18.569359064102173
46,2715,180.05784179940107,288.55798728611364,87.72624628891548,1103.4448902845384,0,17.36906409263611
47,2728,179.90759747158165,288.23358030585945,87.72624628891548,1103.4448902845384,0,17.179026126861572
48,2717,183.06897120010882,292.73228396770816,87.72624628891548,1103.4448902845384,0,17.38589644432068
49,2717,181.8645772574033,290.7906151552451,87.72624628891548,1103.4448902845384,0,17.055370569229126
50,2738,178.95696693454144,286.6705596868501,87.72624628891548,1103.4448902845384,0,16.841865301132202
51,2736,180.4336744653922,288.73277335052336,87.72624628891548,1103.2894602249066,0,17.10410451889038
52,2753,183.14597616048513,292.67375329139884,87.72624628891548,1103.289372642835,0,17.70638370513916
53,2718,167.70233712676227,270.0768059135063,87.72624628891548,1103.289372642835,0,17.397894382476807
54,2743,164.92129386901118,265.49370351640266,87.72624628891548,1103.289372642835,0,16.993422031402588
55,2769,173.80703317527585,279.1320176990578,87.72624628891548,1103.289372642835,0,17.620914220809937
56,2760,171.9801182318076,276.46578672602834,87.72624628891548,1103.289372642835,0,17.407989740371704
57,2618,172.98788035460882,278.1659496459134,87.72624628891548,1103.289372642835,0,16.53079342842102
58,2697,171.91746123473786,276.59712865774054,87.72624628891548,1103.289372642835,0,16.269622802734375
59,2746,182.4683891670653,291.8864355156054,87.72624628891548,1103.289372642835,0,16.511925220489502
60,2726,175.8469741972627,282.4474224277483,87.72624628891548,1103.289372642835,0,16.65961790084839
61,2716,180.18710089423118,288.59473194155373,87.72624628891548,1103.289372642835,0,17.093538761138916
